Data,Fechamento,Abertura,Maxima,Minima,Volume,Variacao,Amplitude,Fech_Abert,Target,Retorno,Lag1,Lag2,Lag3,MM5,MM20,MM50,MM100,Dist_MM20_pct,Dist_MM50_pct,Dist_MM100_pct,Slope_MM20,Slope_MM50,Slope_MM100,Volatilidade5,RSI14,EMA12,EMA26,MACD,MACDsig,STOCHK,STOCHD,TR,ATR14,Cross_5_20,Cross_20_50,Cross_50_100,Cross_EMA12_26,Cross_STOCH,Ret_2d,Ret_3d,Ret_5d,Ret_10d,Ret_20d,ZClose_20,ZVolume_20,DOW,DOW_sin,DOW_cos,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4
2021-02-25,112.256,115.668,116.506,111.764,12470000.0,-2.95,4.742000000000004,-3.412000000000006,0,-2.949821904070271,0.3827227993439042,2.271274896155062,-4.866124578868702,114.85,117.7474,118.45142,110.44553,-4.663712319762469,-5.230346753124615,1.6392424392367877,-0.17836887429232284,-0.025944834226532265,0.1383315852616418,2.799928608032728,30.619129171185378,116.58772995582794,117.51634134459195,-0.9286113887640113,-0.1780382750521241,6.401183056933882,28.87574381183454,4.742000000000004,2.3823571428571415,0,0,1,0,0,-2.578388745693283,-0.3656761458444291,-5.824713294574613,-6.039908932636928,-3.6131336722077245,-2.250293245328611,0.5662870212879082,3,0.43388373911755823,-0.900968867902419,False,False,False,True,False
2021-02-26,110.035,112.26,113.466,109.827,14620000.0,-1.98,3.638999999999996,-2.2250000000000085,0,-1.9785133979475567,-2.949821904070271,0.3827227993439042,2.271274896155062,113.17080000000001,117.45505,118.39210000000001,110.59922,-6.317352893724026,-7.058832472774801,-0.5101482632517751,-0.24828573709483326,-0.050079602253805255,0.13915456786706137,2.801921630752404,28.060496528089345,115.57961765493133,116.96216791165922,-1.382550256727896,-0.41894067138727853,1.8423383525241794,16.895229646255313,3.638999999999996,2.5249999999999986,0,0,1,0,0,-4.869972680430202,-4.505888376856126,-7.089360049311411,-7.0924979946806355,-5.045649885228087,-2.4995153033386197,1.1404722927994861,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,True
2021-03-01,110.335,110.036,112.445,110.036,11240000.0,0.27,2.408999999999992,0.2989999999999924,1,0.2726405234698026,-1.9785133979475567,-2.949821904070271,0.3827227993439042,112.70419999999999,117.02765000000002,118.29622,110.76677,-5.718862166334215,-6.7299022741386105,-0.38980102064906097,-0.36388388579288167,-0.08098513329859447,0.15149293096279326,2.073288784709764,25.659802427858665,114.77275340032651,116.47126658486965,-1.6985131845431454,-0.674855174018452,4.610637139226261,4.2847195162281055,2.4099999999999966,2.5645714285714263,0,0,1,0,1,-1.7112671037628369,-4.610609675969169,-2.0706855540171265,-7.514668901927912,-7.190262695255001,-2.0014993467973006,0.17376128389758583,0,0.0,1.0,True,False,False,False,False
2021-03-02,111.54,110.328,112.428,107.319,14820000.0,1.09,5.108999999999995,1.2120000000000033,1,1.0921285176961115,0.2726405234698026,-1.9785133979475567,-2.949821904070271,111.9668,116.85125000000001,118.22446,110.93614000000001,-4.545308672350535,-5.654041473312699,0.5443311800825246,-0.15073360868137486,-0.060661278948737074,0.15290686909079643,1.732481298716371,30.58834729624772,114.2754067233532,116.10598757858301,-1.8305808552298117,-0.906000310260724,31.20656513381408,12.553180208521505,5.108999999999995,2.807785714285712,0,0,1,0,1,1.3677466260735294,-0.6378278221208622,-3.199770887031683,-6.6055983052692335,-3.0660131400563118,-1.5003763543392443,1.11830625585442,1,0.7818314824680298,0.6234898018587336,False,True,False,False,False
2021-03-03,111.184,111.529,112.398,107.466,15140000.0,-0.32,4.932000000000002,-0.34499999999999886,0,-0.3191680114757123,1.0921285176961115,0.2726405234698026,-1.9785133979475567,111.07000000000001,116.53455,118.15592000000001,111.09318999999999,-4.5913851299893444,-5.900609973668702,0.08174218419689794,-0.2710283373091982,-0.057974466535926084,0.14156793268629286,1.6560333042727222,30.397350993357364,113.79980568899117,115.74139590609538,-1.9415902171042063,-1.1131182916294207,28.574597072303046,21.463933115114457,4.932000000000002,3.0365714285714267,0,0,1,0,1,0.7694747813477232,1.0442132048893438,-3.8766123733444124,-7.620725181960186,-5.38981262444902,-1.4252866146413516,1.0912193900818405,2,0.9749279121818236,-0.22252093395631434,False,False,True,False,False
2021-03-04,112.69,111.191,114.433,111.163,14220000.0,1.35,3.2700000000000102,1.4989999999999952,1,1.354511440495032,-0.3191680114757123,1.0921285176961115,0.2726405234698026,111.1568,116.25735,118.08673999999999,111.27993000000001,-3.068494164024904,-4.570149027740111,1.2671377489184232,-0.23786937007093112,-0.05854975357986181,0.16809311173799912,1.3306589651841738,36.706927669003015,113.6290663522233,115.51536657971793,-1.8863002274946297,-1.2677546788024625,39.7087091527399,33.16329045295234,3.2700000000000102,3.1438571428571414,0,0,1,0,1,1.0310202617894948,2.1344088457878385,0.3866163055872285,-5.460616280337927,-4.689006546340302,-0.9324158607184949,0.7901082643307167,3,0.43388373911755823,-0.900968867902419,False,False,False,True,False
2021-03-05,115.202,112.69,115.504,112.504,13250000.0,2.23,3.0,2.5120000000000005,1,2.2291241458869404,1.354511440495032,-0.3191680114757123,1.0921285176961115,112.1902,116.03120000000001,118.03363999999999,111.47106,-0.7146353739339251,-2.399010993814976,3.347003249094427,-0.19452533538738548,-0.0449669454843149,0.17175603902697123,0.9857326139024628,41.18937048501133,113.87105614418896,115.49215424047958,-1.6210980962906234,-1.338423362300095,58.28034895755888,42.18788506086727,3.0,3.226142857142856,0,0,1,0,1,3.61382932796086,3.2831271292809605,4.695778615894941,-2.7264820866158335,-3.777824180413447,-0.22153718776899642,0.4711668945128508,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,True
2021-03-08,110.612,115.202,115.202,110.268,13700000.0,-3.98,4.9339999999999975,-4.590000000000003,0,-3.9843058280238264,2.2291241458869404,1.354511440495032,-0.3191680114757123,112.2456,115.59875,117.87786,111.62103,-4.313844224094121,-6.163888621663139,-0.9039783990525851,-0.3727014802915263,-0.13197932386054267,0.13453716148390527,2.4466958097568723,34.09459898255663,113.3696628912368,115.1306613337774,-1.760998442540597,-1.4229383783481953,24.345704568976412,40.778254226425055,4.9339999999999975,3.464285714285712,0,0,1,0,0,-1.8439968053953315,-0.5144625125917401,0.251053609462093,-1.8248304753790023,-7.252161226218123,-1.2958338718940812,0.5259396987828936,0,0.0,1.0,True,False,False,False,False
2021-03-09,111.331,110.611,112.524,109.343,12140000.0,0.65,3.1809999999999974,0.7199999999999989,1,0.6500198893429454,-3.9843058280238264,2.2291241458869404,1.354511440495032,112.2038,115.15329999999999,117.74400000000001,111.77908000000001,-3.319314340101398,-5.446562032884916,-0.40086212912112673,-0.38534153699759655,-0.11355822034773144,0.14159518148149086,2.4084127442539627,33.59627758186522,113.05602244643113,114.84920493868279,-1.7931824922516597,-1.496987201128888,29.66139287298318,37.42914879983949,3.1809999999999974,3.5688571428571407,0,0,1,0,0,-3.360184719015291,-1.2059632620463168,-0.18737672583826193,-3.381151986947506,-7.409347970725211,-1.0063784627814636,0.04267533523504453,1,0.7818314824680298,0.6234898018587336,False,True,False,False,False
2021-03-10,112.776,111.331,112.928,109.999,12510000.0,1.3,2.929000000000002,1.4449999999999932,1,1.297931393771723,0.6500198893429454,-3.9843058280238264,2.2291241458869404,112.5222,114.80729999999998,117.68306000000001,111.92764000000001,-1.7693125785555375,-4.169725022445892,0.7579539781237044,-0.3004690269406085,-0.05175635276531976,0.13290501227958273,2.465092526998341,38.44659495627089,113.01294207005711,114.69563420248407,-1.6826921324269648,-1.5341281873885035,45.73799346240497,33.248363634788184,2.929000000000002,3.611642857142855,0,0,1,0,1,1.9563880953241908,-2.105866217600394,1.4318606993812155,-2.5002593630044645,-5.781312658735461,-0.5526311028907676,0.09484608878405879,2,0.9749279121818236,-0.22252093395631434,False,False,True,False,False
2021-03-11,114.984,112.782,115.127,112.776,12090000.0,1.96,2.350999999999999,2.201999999999998,1,1.9578633751862196,1.297931393771723,0.6500198893429454,-3.9843058280238264,112.981,114.58290000000002,117.65001999999998,112.10265,0.35005223292479126,-2.266059963270717,2.5702782226825205,-0.19545795432864832,-0.028075408644223643,0.15635994826657118,2.5425884303571107,44.10507233982223,113.31618175158678,114.71699463192971,-1.4008128803429258,-1.507465125979388,69.247447827259,48.215611387549046,2.350999999999999,3.6807857142857126,0,0,1,0,1,3.281206492351618,3.9525548765052543,2.0356730854556693,2.430159635119722,-3.7565287263961467,0.11430137089373658,-0.09216991470507165,3,0.43388373911755823,-0.900968867902419,False,False,False,True,False
2021-03-12,114.16,114.984,114.984,113.253,8109999.999999999,-0.72,1.7309999999999945,-0.8239999999999981,0,-0.7166214429833673,1.9578633751862196,1.297931393771723,0.6500198893429454,112.77259999999998,114.36914999999999,117.57707999999998,112.25921999999998,-0.18287274146917554,-2.90624669365831,1.6932061348724936,-0.18654616002914404,-0.06199743952445269,0.13966663589128903,2.3559594205846692,53.07021154001384,113.44599994365035,114.6757357703053,-1.2297358266549452,-1.4519192661144995,74.46391640360565,63.149785897756544,1.7309999999999945,3.3200714285714272,0,0,1,0,1,1.227211463431943,2.541071220055513,-0.9044981857953882,3.7488071977098247,-3.60957487229282,-0.06168991252608195,-1.2816094662287176,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,True
2021-03-15,114.851,114.093,114.903,113.635,8220000.000000001,0.61,1.2680000000000007,0.7579999999999956,1,0.6052908199019047,-0.7166214429833673,1.9578633751862196,1.297931393771723,113.62039999999999,114.14670000000001,117.49162,112.41439,0.6170130192112433,-2.247496459747511,2.1675249939087093,-0.1945017515649794,-0.07268423403608004,0.13822472666389363,0.9925575809328906,49.161836825649196,113.66215379847337,114.68871830583824,-1.026564507364867,-1.366848314364573,81.9854141721909,75.23225946768518,1.2680000000000007,3.2168571428571417,0,0,1,0,1,-0.11566826688930165,1.839930481662777,3.832314757892452,4.092989531880198,-3.7292539815590886,0.22079655683791682,-1.2761623456573972,0,0.0,1.0,True,False,False,False,False
2021-03-16,114.019,114.845,114.974,113.37,7800000.0,-0.72,1.6039999999999992,-0.8259999999999934,0,-0.7244168531401529,0.6052908199019047,-0.7166214429833673,1.9578633751862196,114.15799999999999,113.8762,117.38382000000001,112.56404,0.12539933717494733,-2.86651090414336,1.2925619940435729,-0.2369757513795978,-0.09175122447029338,0.1331235262674202,1.1990863360630466,46.387099601216015,113.71705321409284,114.63910954244281,-0.9220563283499672,-1.277889917161652,72.92913900075405,76.45948985885019,1.6039999999999992,3.221428571428571,1,0,1,0,0,-0.12351086194813954,-0.8392471996103712,2.4144218591407585,2.2225210686749097,-4.529888050640962,0.04860915300906806,-1.4110953006734046,1,0.7818314824680298,0.6234898018587336,False,True,False,False,False
2021-03-17,116.549,114.018,116.736,113.428,9430000.0,2.22,3.308000000000007,2.531000000000006,1,2.2189284242100094,-0.7244168531401529,0.6052908199019047,-0.7166214429833673,114.9126,113.68585,117.33445999999999,112.74644,2.518475254396213,-0.6694197084130105,3.3726652477896524,-0.16715520890229207,-0.04205008833416679,0.16204109234174702,1.4079293270698938,59.783946396789425,114.15273733500163,114.78058290966928,-0.6278455746676457,-1.1478810486628508,98.01422958478308,84.309594252576,3.308000000000007,3.1189999999999998,1,0,1,0,1,1.4784372796057488,2.0926769446391047,3.3455699794282534,4.825334580515195,-3.1631160889361465,1.1013616930473418,-0.9470444514058046,2,0.9749279121818236,-0.22252093395631434,False,False,True,False,False
2021-03-18,114.835,116.549,116.751,114.302,9920000.0,-1.47,2.448999999999998,-1.7140000000000128,0,-1.4706260885979372,2.2189284242100094,-0.7244168531401529,0.6052908199019047,114.8828,113.46765,117.25406000000001,112.90821,1.205057124211173,-2.0630927406692923,1.7065100934644084,-0.19193241727092358,-0.06852206930511029,0.14348124872056722,1.456842318168257,61.198208286634134,114.25770082192446,114.78461380524934,-0.5269129833248769,-1.023687435595256,79.68617472433411,83.54318110329042,2.448999999999998,3.034,1,0,1,0,0,0.7156701953183076,-0.013931093329622168,-0.1295832463647173,1.903451947821444,-3.661104539467619,0.6009058673375681,-0.7747192018179582,3,0.43388373911755823,-0.900968867902419,False,False,False,True,False
2021-03-19,116.222,114.837,116.446,114.61,12340000.0,1.21,1.8359999999999985,1.384999999999991,1,1.2078199155309832,-1.4706260885979372,2.2189284242100094,-0.7244168531401529,115.2952,113.3572,117.19098,113.06503,2.527232500449905,-0.8268383795408174,2.7921719031958947,-0.09734051952252631,-0.05379771071467587,0.13889158281756853,1.4799881017627377,63.071184333190494,114.55990069547454,114.89108685671235,-0.33118616123780953,-0.8851871807237669,94.39143341814085,90.69727924241936,1.8359999999999985,2.993,1,0,1,0,1,-0.28056868784803735,1.9321341179978635,1.806236860546595,0.8854012951164059,-1.8652210992054497,1.3867491712573186,-0.05574168229031094,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,True
2021-03-22,114.979,116.222,116.225,113.62,8160000.0,-1.07,2.6049999999999898,-1.242999999999995,0,-1.0695049130112988,1.2078199155309832,-1.4706260885979372,2.2189284242100094,115.3208,113.47274999999999,117.10856000000001,113.2093,1.32741120665536,-1.81844947969646,1.563210796286163,0.1019344161641067,-0.07032964482418524,0.1275991347634342,1.5975428107869192,57.62291084803798,114.62437751155538,114.89759894140032,-0.2732214298449378,-0.7627940305480011,80.91545503499394,84.99768772582297,2.6049999999999898,2.814142857142857,1,0,1,0,0,0.12539730918275094,-1.3470729049584351,0.11144874663695514,3.9480345712942677,2.0511591578797894,0.720778904971444,-1.4764347346326936,0,0.0,1.0,True,False,False,False,False
2021-03-23,113.262,114.977,115.599,113.062,8300000.000000001,-1.49,2.537000000000006,-1.7150000000000034,0,-1.4933161707790132,-1.0695049130112988,1.2078199155309832,-1.4706260885979372,115.1694,113.37450000000001,116.92608,113.32274,-0.09922866252994877,-3.1336721456838412,-0.053599127589043505,-0.08658466460007563,-0.15582123117218183,0.10020378184476542,1.7208595702979141,54.344008696347494,114.41478097131609,114.77644346425956,-0.3616624929434664,-0.6825677230270942,52.902267818567324,76.06971875723404,2.537000000000006,2.6430714285714285,1,0,1,0,0,-2.5468499939770406,-1.3697914398920097,-0.6639244336470229,1.7344674888395861,-1.7053294800697727,-0.05491218406581896,-1.2875271291113712,1,0.7818314824680298,0.6234898018587336,False,True,False,False,False
2021-03-24,112.064,113.272,114.823,112.064,9830000.0,-1.06,2.7590000000000003,-1.2080000000000126,0,-1.0577245678162206,-1.4933161707790132,-1.0695049130112988,1.2078199155309832,114.27239999999999,113.1943,116.66582,113.43078,-0.9985485134852201,-3.9444457682635825,-1.2049463117506654,-0.15894226655907007,-0.22258507255181748,0.09533832309385204,1.1289487331370176,48.674290554820764,114.05312236034437,114.57552172616626,-0.5223993658218831,-0.650534051586052,36.73056155507049,56.849428136210584,2.7590000000000003,2.606571428571428,1,0,1,0,0,-2.535245566581734,-3.577635903701537,-3.8481668654385848,-0.6313400014187454,-3.115814226925351,-0.5668077782161791,-0.6320409235411084,2,0.9749279121818236,-0.22252093395631434,False,False,True,False,False
2021-03-25,113.75,112.065,114.024,110.927,10310000.0,1.5,3.096999999999994,1.6850000000000023,1,1.504497430039975,-1.0577245678162206,-1.4933161707790132,-1.0695049130112988,114.0554,113.269,116.47572,113.55811,0.42465281762882334,-2.3401615375290175,0.16897956473562736,0.06599272224838693,-0.1629440396510362,0.11225348181507222,1.4186244165036126,46.81355337075776,114.00648815106062,114.51437196867246,-0.507883817611841,-0.6220040047912099,59.489740820726254,49.70752339812136,3.096999999999994,2.613499999999999,1,0,1,0,1,0.430859423284069,-1.0688908409361653,-0.9448338921060562,-1.0731927920406226,1.3308865450399,0.24230345541089393,-0.39784653515827967,3,0.43388373911755823,-0.900968867902419,False,False,False,True,False
2021-03-26,114.781,113.75,115.416,113.305,8660000.0,0.91,2.11099999999999,1.031000000000006,1,0.9063736263736244,1.504497430039975,-1.0577245678162206,-1.4933161707790132,113.7672,113.50629999999998,116.29138,113.70986,1.1230213653339316,-1.2987892997744055,0.9419939484579531,0.20950127572414434,-0.15826474393116907,0.1336320232874666,1.349534952174181,60.84265279579446,114.12564382012822,114.53412219321524,-0.4084783730870214,-0.5792988784503722,73.40712742979572,56.542476601864145,2.11099999999999,2.411857142857141,1,0,1,0,1,2.424507424328959,1.3411382458370813,-1.2398685274732757,0.5439733707077954,4.313173081292332,0.6861495903143694,-0.9604435317262734,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,True
2021-03-29,115.419,114.776,115.553,114.096,7460000.0,0.56,1.4569999999999936,0.6430000000000007,1,0.5558411235308869,0.9063736263736244,1.504497430039975,-1.0577245678162206,113.8552,113.76049999999998,116.1611,113.91036,1.4578874038001066,-0.6388541430823347,1.324409825410089,0.22395232687524302,-0.11202893972021011,0.17632595801277962,1.2950099343279393,60.67697450894015,114.32462169395464,114.59966869742152,-0.2750470034668808,-0.5184485034536739,80.27251184832926,71.0564600329504,1.4569999999999936,2.288714285714284,1,0,1,0,1,1.4672527472527452,2.9938249571673348,0.38267857608780265,0.4945538132014482,4.607785380885487,0.9502040653228142,-1.3073875643098054,0,0.0,1.0,True,False,False,False,False
2021-03-30,116.85,115.414,117.09,114.999,8140000.000000001,1.24,2.091000000000008,1.4359999999999928,1,1.2398305305019175,0.5558411235308869,0.9063736263736244,1.504497430039975,114.5728,114.026,116.02848,114.11304,2.4766281374423382,0.7080330622274644,2.398463839014364,0.2333850501712087,-0.11416902904672899,0.17792938236698141,1.0083321487543258,60.64819654987719,114.71314143334624,114.76635990501993,-0.05321847167368787,-0.4254024970976767,96.105792633442,83.26181063718899,2.091000000000008,2.2288571428571413,1,0,1,0,1,1.8025631419834154,2.725274725274729,3.1678762515230163,2.4829195134144166,4.760623991393209,1.5749440570239355,-0.9559047397523465,1,0.7818314824680298,0.6234898018587336,False,True,False,False,False
2021-03-31,116.634,116.85,117.249,115.932,10660000.0,-0.18,1.316999999999993,-0.21599999999999397,0,-0.1848523748395281,1.2398305305019175,0.5558411235308869,0.9063736263736244,115.48679999999999,114.29850000000002,115.95418,114.33985999999999,2.043333902019695,0.5862833060438222,2.006421907460809,0.23898058337574746,-0.06403600219533345,0.19876781829666346,0.6577492941722773,54.81386392806821,115.00865813590835,114.90470361575919,0.10395452014915918,-0.3195310936483095,90.27206580194719,88.88345676123947,1.316999999999993,2.154999999999998,1,0,1,1,1,1.0526862994827635,1.6143786863679566,4.078026841804694,0.07293069867608803,4.901784429414313,1.3329730825916593,0.18077917833828896,2,0.9749279121818236,-0.22252093395631434,False,False,True,False,False
2021-04-01,115.253,116.644,117.088,114.991,8020000.0,-1.18,2.096999999999994,-1.3910000000000053,0,-1.1840458185434777,-0.1848523748395281,1.2398305305019175,0.5558411235308869,115.7874,114.42665,115.8344,114.53259,0.7221656843051871,-0.5019234355251978,0.6290000077707081,0.11211870671965496,-0.103299423962111,0.16855889101141663,0.9680303351812973,53.08844306297015,115.04624919192244,114.93050334792517,0.11574584399727428,-0.23247570611919274,68.42771274911922,84.93519039483613,2.096999999999994,2.1811428571428553,1,0,1,1,0,-1.3667094565682492,-0.14382380717212762,1.321318681318684,0.36400052248879433,2.2743810453456303,0.47995438124439743,-0.9458959123325377,3,0.43388373911755823,-0.900968867902419,False,False,False,True,False
2021-04-05,117.518,115.262,117.668,115.262,7250000.0,1.97,2.406000000000006,2.2560000000000002,1,1.9652416856827948,-1.1840458185434777,-0.1848523748395281,1.2398305305019175,116.3348,114.54244999999999,115.77204,114.7291,2.5977705208855006,1.5081016107170608,2.430856687623284,0.10120020117689865,-0.05383547547187506,0.17157561878240468,1.2247552399311707,56.920442160942606,115.4265185470113,115.12216976659738,0.30434878041391755,-0.1251108088125707,97.77481085890842,85.49152980332495,2.4150000000000063,2.263071428571427,1,0,1,1,1,0.7579265051357309,0.5716730851519136,2.3845409954609265,1.1151072946602225,2.0103817642054933,1.608627305648122,-1.2179018625795122,0,0.0,1.0,True,False,False,False,False
2021-04-06,117.499,117.519,118.213,117.176,6800000.0,-0.02,1.036999999999992,-0.020000000000010232,0,-0.016167736006400535,1.9652416856827948,-1.1840458185434777,-0.1848523748395281,116.7508,114.88680000000002,115.7291,114.89658,2.273716388653857,1.5293474156456766,2.265010847146187,0.30063090146930094,-0.037090129879369105,0.14597865755070494,1.2423029368170382,59.42782834845944,115.7453618474711,115.29823126536795,0.44713058210315637,-0.01066253062942528,90.20038429864259,85.46763596889008,1.036999999999992,2.2225714285714266,1,0,1,1,1,1.948756214588765,0.7416362295728396,1.80212963203632,2.1917045721392636,6.226268397642198,1.5225017974060104,-1.3736676514648456,1,0.7818314824680298,0.6234898018587336,False,True,False,False,False
2021-04-07,117.624,117.499,118.303,116.748,8540000.0,0.11,1.5549999999999926,0.125,1,0.10638388411816635,-0.016167736006400535,1.9652416856827948,-1.1840458185434777,116.9056,115.20145,115.715,115.06357,2.102881517550337,1.6497429028215826,2.2252308006782684,0.27387828714871,-0.012183625380302043,0.14533940000651668,1.1418861460932554,53.34870101546648,116.03438310170633,115.47051043089624,0.5638726708100847,0.10424450965847673,90.7944685466254,92.92322123472547,1.5549999999999926,2.0973571428571396,1,0,1,1,0,0.09019894824622288,2.0572132612600047,0.662387676508347,3.8512475499284715,5.65251367543631,1.5116215022661255,-0.3445919372521681,2,0.9749279121818236,-0.22252093395631434,False,False,True,False,False
2021-04-08,118.313,117.624,118.85,117.486,8780000.0,0.59,1.36399999999999,0.6890000000000072,1,0.5857648099027557,0.10638388411816635,-0.016167736006400535,1.9652416856827948,117.2414,115.47830000000002,115.73366,115.21154999999999,2.454746909159544,2.2286861056671103,2.6919610056457044,0.24031815571767812,0.016125826383794895,0.12860716906315517,1.1395356359731312,61.57327299342063,116.38493954759765,115.6810652137928,0.7038743338048477,0.22417047448775093,93.22226429381642,91.40570571302813,1.36399999999999,2.019857142857139,1,0,1,1,1,0.6927718533774829,0.6764921118467049,1.439545930003261,5.576277841233579,4.909732567212899,1.7291042594419597,-0.10675828741248412,3,0.43388373911755823,-0.900968867902419,False,False,False,True,False
2021-04-09,117.67,118.313,118.643,117.336,7740000.0,-0.54,1.3070000000000022,-0.6430000000000007,0,-0.5434736673062157,0.5857648099027557,0.10638388411816635,-0.016167736006400535,117.7248,115.6126,115.75778,115.33758,1.779563819168506,1.6519148864119648,2.022255018702479,0.11629890637461227,0.02084095499961247,0.10939007417225532,0.9529070909090285,55.06931802263193,116.58264115565956,115.82839371647482,0.7542474391847378,0.33018586742714834,85.10665152087788,89.70779478710655,1.3070000000000022,1.9820714285714252,1,0,1,1,0,0.03910766510235586,0.1455331534736537,2.0971254544350337,3.4461538461538543,2.335977179433657,1.2063558097038447,-0.7374713417782974,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,True
2021-04-12,118.812,117.661,118.812,117.661,7000000.0,0.97,1.1509999999999962,1.1509999999999962,1,0.9705107504036636,-0.5434736673062157,0.5857648099027557,0.10638388411816635,117.9836,115.8452,115.81638000000001,115.47761,2.5610038223422116,2.586525325692257,2.887477494555002,0.20118914374385177,0.05062294733020334,0.12140882442652767,0.5806514279042212,63.514561737473414,116.92561943940424,116.04940158932854,0.8762178500757045,0.4393922639568596,99.52038369303304,92.61643316924244,1.1509999999999962,1.8782142857142827,1,1,1,1,1,0.4217626127306362,1.009997959600084,1.1011079153831815,3.511905280490657,4.074982480728795,1.6383017151168349,-1.2063521437278806,0,0.0,1.0,True,False,False,False,False
2021-04-13,119.297,118.809,119.529,118.041,8980000.0,0.41,1.4879999999999995,0.48799999999999955,1,0.4082079251254145,0.9705107504036636,-0.5434736673062157,0.5857648099027557,118.3432,116.0675,115.82465999999998,115.64551,2.782432636181542,2.997928075074885,3.1574853187123164,0.19189401028267827,0.0071492478006751625,0.14539615082092006,0.568273722080603,73.30295775727649,117.29044721795744,116.28996443456346,1.0004827833939771,0.5516103678442832,97.30295280166273,93.97666267185787,1.4879999999999995,1.8032857142857108,1,1,1,1,1,1.3826803773264285,0.8316922062664212,1.530225789155648,3.3599320735754112,3.8711025589676984,1.6561717610324034,0.1985274625209136,1,0.7818314824680298,0.6234898018587336,False,True,False,False,False
2021-04-14,120.295,119.298,120.871,119.298,10080000.0,0.84,1.5729999999999933,0.9969999999999999,1,0.8365675582789223,0.4082079251254145,0.9705107504036636,-0.5434736673062157,118.8774,116.38130000000001,115.9292,115.80122999999999,3.3628254711023153,3.7659191989593666,3.880589178543281,0.27035991987423014,0.09025711795744851,0.13465287152090166,0.5973949748353543,82.28096321271066,117.75268610750246,116.5866337357069,1.1660523717955584,0.6744987686345383,94.20756234914586,97.01029961461387,1.573999999999998,1.7186428571428536,1,1,1,1,0,1.2481904184762582,2.230814991076735,2.270795075834875,2.9482242190842944,5.504345766933572,1.8618684155529193,0.9029239622193419,2,0.9749279121818236,-0.22252093395631434,False,False,True,False,False
2021-04-15,120.701,120.29,121.409,120.084,7950000.0,0.34,1.3250000000000028,0.41099999999998715,1,0.3375036368926221,0.8365675582789223,0.4082079251254145,0.9705107504036636,119.35499999999999,116.58890000000001,115.99286000000001,115.94393999999998,3.5270081457154046,4.058991217218022,4.102896624006402,0.17837917259904135,0.05491282610421422,0.12323703297452138,0.5937533404696618,80.30342662820433,118.20627286019439,116.89140160713602,1.3148712530583708,0.8025732655193047,91.2635735439175,94.25802956490868,1.3250000000000028,1.5920714285714257,1,1,1,1,0,1.176894641105819,1.5899067434265834,2.0183749883782687,3.4869763533789344,3.56245012827221,1.7771895247068445,-0.5683083950079175,3,0.43388373911755823,-0.900968867902419,False,False,False,True,False
2021-04-16,121.114,120.701,121.333,120.199,7950000.0,0.34,1.1340000000000003,0.4130000000000109,1,0.34216783622340596,0.3375036368926221,0.8365675582789223,0.4082079251254145,120.0438,116.90285000000002,116.05046,116.08259,3.60226461544777,4.363222687785995,4.334336440977071,0.26927949401702733,0.04965822896338956,0.11958365396242954,0.30133105317696945,79.18164224485221,118.65361549708756,117.2041866732741,1.449428823813463,0.9319443771781364,95.96608778885599,93.8124078939731,1.1340000000000003,1.522285714285712,1,1,0,1,1,0.6808263020075644,1.5230894322573185,2.9268292682926855,5.0853340043209405,5.4678451691557495,1.6959186010781955,-0.5043752863264822,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,True
2021-04-19,120.934,121.116,121.974,120.682,10030000.0,-0.15,1.2920000000000016,-0.18200000000000216,0,-0.1486203081394466,0.34216783622340596,0.3375036368926221,0.8365675582789223,120.4682,117.13844999999999,116.07464,116.23074000000001,3.2402255621446274,4.186409710165795,4.046485465032723,0.20153486420559918,0.020835764028848125,0.12762465069051654,0.3495863490373844,76.53228134310865,119.00444388215101,117.48046914192047,1.5239747402305426,1.0503504497886178,85.10668767004357,90.77878300093901,1.2920000000000016,1.5104999999999984,1,1,0,1,0,0.19303899719140816,0.531194147720182,1.7860148806517762,2.9067887472557397,4.054309855276972,1.4409503004941093,1.3233578636850563,0,0.0,1.0,True,False,False,False,False
2021-04-20,120.062,120.925,121.354,119.841,7810000.0,-0.72,1.5130000000000052,-0.8629999999999995,0,-0.7210544594572266,-0.1486203081394466,0.34216783622340596,0.3375036368926221,120.6212,117.39259999999999,116.09066000000001,116.36466,2.2739082361239227,3.420895358851417,3.177373611541512,0.21696547973786284,0.013801464299190158,0.11521908920135715,0.5893282770826603,66.33109619677356,119.16714482335854,117.67169364992637,1.4954511734321727,1.139370594517329,72.6192181010922,84.56399785333058,1.5130000000000052,1.4692142857142838,1,1,0,1,0,-0.868603134237167,-0.5294073785635511,0.6412566954743237,2.181295159958818,4.420807277850747,1.0035977508776464,-0.6176062027441132,1,0.7818314824680298,0.6234898018587336,False,True,False,False,False
